time,g_x,g_y,g_z,a_x,a_y,a_z
2.831064224243164,-2.349853515625,-12.88604736328125,11.26861572265625,0.03369140625,-0.09228515625,1.1728515625
2.9413981437683105,-19.5159912109375,14.129638671875,-39.28375244140625,-0.01513671875,-0.0322265625,1.37939453125
3.051161766052246,0.79345703125,-0.09918212890625,-10.59722900390625,-0.018798828125,0.00048828125,1.339111328125
3.161548137664795,0.6866455078125,-4.852294921875,-20.0653076171875,-0.027099609375,0.078857421875,1.324462890625
3.2715258598327637,9.490966796875,-6.81304931640625,-3.4637451171875,-0.05615234375,0.059814453125,1.38330078125
3.381646156311035,14.99176025390625,11.3983154296875,5.6915283203125,-0.0546875,0.01220703125,1.47900390625
3.4919273853302,-15.80047607421875,14.33563232421875,-2.8839111328125,-0.060546875,-0.053466796875,1.386474609375
3.6023576259613037,1.31988525390625,-15.625,26.22222900390625,-0.176025390625,0.1572265625,1.268798828125
3.7130134105682373,-42.7093505859375,15.20538330078125,1.41143798828125,-0.0947265625,-0.05224609375,1.33984375
3.82368803024292,-24.1851806640625,0.45013427734375,5.218505859375,-0.07958984375,0.079833984375,1.28271484375
3.9400441646575928,-6.09588623046875,-34.79766845703125,-2.0294189453125,-0.156494140625,0.049560546875,1.360107421875
4.048042058944702,8.209228515625,-5.92803955078125,-9.82666015625,-0.125,-0.009765625,1.431640625
4.192013502120972,-18.2952880859375,2.43377685546875,12.45880126953125,0.020263671875,-0.145263671875,1.323974609375
4.306511640548706,-2.34222412109375,6.76727294921875,-23.4527587890625,-0.03125,0.006103515625,1.38818359375
4.4179370403289795,-7.71331787109375,-12.542724609375,-8.04901123046875,-0.03662109375,-0.015869140625,1.35888671875
4.525618553161621,-5.3253173828125,-2.96783447265625,-12.2222900390625,-0.015625,-0.033447265625,1.32568359375
4.63663387298584,-0.12969970703125,6.66046142578125,1.89971923828125,-0.089599609375,0.005615234375,1.348876953125
4.744250535964966,6.64520263671875,-31.5093994140625,16.44134521484375,-0.039306640625,-0.06689453125,1.47412109375
4.852586269378662,-5.24139404296875,16.9219970703125,11.08551025390625,-0.074462890625,0.009765625,1.440185546875
4.960550546646118,-6.0272216796875,-41.3818359375,14.6484375,-0.2294921875,-0.03955078125,1.397216796875
5.068634748458862,-20.7977294921875,24.43695068359375,33.99658203125,-0.05419921875,0.013916015625,1.320556640625
5.17751669883728,-15.35797119140625,0.96893310546875,4.5318603515625,-0.078125,0.0693359375,1.275146484375
5.2851903438568115,-15.19775390625,14.38140869140625,2.7923583984375,-0.11962890625,0.111328125,1.3427734375
5.393025159835815,-16.01409912109375,-4.974365234375,-15.106201171875,-0.033447265625,-0.046142578125,1.5146484375
5.500634670257568,-6.00433349609375,-19.683837890625,-11.65008544921875,-0.104248046875,0.093017578125,1.5205078125
5.608343124389648,3.62396240234375,-20.40863037109375,7.7056884765625,-0.04931640625,-0.133544921875,1.2666015625
5.716444969177246,3.63922119140625,2.54058837890625,-15.8843994140625,0.0849609375,-0.074462890625,1.4072265625
5.8260228633880615,9.5977783203125,6.62994384765625,6.9732666015625,0.0078125,-0.03515625,1.283447265625
5.933789968490601,0.7171630859375,5.42449951171875,2.15911865234375,0.009521484375,0.06884765625,1.26611328125
6.0415894985198975,-4.5013427734375,-0.32806396484375,6.8817138671875,-0.011474609375,0.05224609375,1.388916015625
6.149108648300171,6.88934326171875,-9.94873046875,10.986328125,0.01953125,0.028564453125,1.442138671875
6.256704807281494,-23.0865478515625,19.6685791015625,0.5035400390625,-0.00537109375,-0.07666015625,1.4677734375
6.364694356918335,-1.07574462890625,-10.29205322265625,11.48223876953125,-0.13720703125,0.057373046875,1.3427734375
6.472358703613281,-28.167724609375,0.091552734375,6.06536865234375,-0.03955078125,-0.049072265625,1.26904296875
6.579827308654785,-15.80047607421875,-7.50732421875,-3.662109375,-0.021484375,0.06005859375,1.3134765625
6.6873838901519775,-8.85772705078125,-10.040283203125,-12.14599609375,-0.08251953125,0.03076171875,1.3798828125
6.794787168502808,-2.37274169921875,5.11932373046875,-16.59393310546875,0.02978515625,-0.024169921875,1.422607421875
6.90231728553772,-41.41998291015625,6.622314453125,-28.54156494140625,0.0068359375,-0.13232421875,1.41650390625
7.011929512023926,12.6190185546875,-6.622314453125,-35.980224609375,0.076904296875,-0.107666015625,1.406494140625
7.1196630001068115,1.6632080078125,-3.99017333984375,-15.32745361328125,0.027099609375,-0.06640625,1.337158203125
7.227360486984253,-1.220703125,8.88824462890625,-7.28607177734375,-0.009765625,-0.003662109375,1.3095703125
7.334912300109863,-5.68389892578125,19.47784423828125,2.197265625,0.0224609375,-0.001220703125,1.333984375
7.452023506164551,4.38690185546875,-1.13677978515625,2.13623046875,-0.001708984375,-0.0380859375,1.425048828125
7.559593677520752,-2.26593017578125,9.84954833984375,-1.373291015625,-0.101806640625,0.0126953125,1.4951171875
7.6674089431762695,-8.12530517578125,-3.59344482421875,13.84735107421875,-0.052001953125,-0.044677734375,1.350341796875
7.774814605712891,-5.50079345703125,-33.19549560546875,20.82061767578125,-0.145263671875,-0.01416015625,1.3076171875
7.882808446884155,-19.6533203125,-4.99725341796875,14.1754150390625,-0.0595703125,-0.0517578125,1.302490234375
7.990175724029541,-24.658203125,-4.39453125,2.1514892578125,-0.076171875,0.010986328125,1.318359375
8.099307298660278,-2.66265869140625,-4.47845458984375,8.62884521484375,-0.041748046875,0.005859375,1.34033203125
8.208874225616455,-9.75799560546875,-7.68280029296875,11.8865966796875,-0.02294921875,0.022216796875,1.435302734375
8.319348096847534,-7.5531005859375,-6.439208984375,0.35858154296875,-0.001953125,-0.028564453125,1.54150390625
8.429081439971924,10.5743408203125,1.3885498046875,-5.767822265625,0.1240234375,-0.29833984375,1.245849609375
8.538631916046143,-16.39556884765625,16.31927490234375,-44.34967041015625,0.014404296875,-0.1943359375,1.358642578125
8.648182392120361,4.75311279296875,-22.68218994140625,-4.08935546875,-0.054931640625,-0.039306640625,1.26904296875
8.757826328277588,-8.03375244140625,8.453369140625,-11.86370849609375,-0.02685546875,-0.040771484375,1.336669921875
8.86542296409607,22.6287841796875,9.21630859375,3.5858154296875,-0.001708984375,0.072998046875,1.391845703125
8.974080324172974,0.46539306640625,-0.5035400390625,10.9405517578125,0.031005859375,-0.035400390625,1.37744140625
9.08195972442627,7.4310302734375,-6.70623779296875,20.91217041015625,-0.01171875,0.12451171875,1.3603515625
9.189597845077515,-16.326904296875,-4.61578369140625,26.30615234375,-0.17138671875,0.04931640625,1.490966796875
9.2971773147583,-8.72802734375,16.998291015625,50.262451171875,-0.02783203125,0.02099609375,1.210693359375
9.404636144638062,-25.8941650390625,-1.220703125,13.8702392578125,-0.0556640625,0.092041015625,1.31787109375
9.514312028884888,-16.18194580078125,-3.41033935546875,20.85113525390625,-0.054443359375,0.0205078125,1.3173828125
9.625152587890625,-10.6658935546875,20.7061767578125,-4.53948974609375,-0.1728515625,0.058837890625,1.40869140625
9.735639095306396,13.946533203125,13.72528076171875,-20.721435546875,-0.09765625,0.015869140625,1.484619140625
9.843348503112793,8.06427001953125,4.8980712890625,3.74603271484375,-0.111083984375,0.0537109375,1.38671875
9.950698375701904,-27.801513671875,33.50830078125,12.20703125,-0.026123046875,-0.014892578125,1.260498046875
10.058218240737915,-20.08056640625,-9.307861328125,-23.7579345703125,0.037109375,0.028076171875,1.4501953125
10.16601300239563,-11.58905029296875,-22.37701416015625,-10.6201171875,-0.22900390625,-0.022216796875,1.28076171875
10.273809909820557,-0.32806396484375,0.579833984375,-0.9613037109375,-0.02294921875,0.0087890625,1.38232421875
10.381593942642212,15.44189453125,-20.355224609375,0.274658203125,-0.023193359375,-0.001708984375,1.367919921875
10.489798784255981,-5.31005859375,9.796142578125,-6.134033203125,-0.09912109375,-0.06103515625,1.47509765625
10.597676038742065,9.033203125,16.48712158203125,26.51214599609375,-0.109375,-0.119140625,1.16748046875
10.705249547958374,-43.609619140625,6.38580322265625,-15.2130126953125,-0.1044921875,-0.044677734375,1.34619140625
10.8135085105896,-2.35748291015625,-5.56182861328125,-2.20489501953125,-0.097900390625,-0.005126953125,1.349609375
10.921815156936646,11.72637939453125,-20.2484130859375,-9.72747802734375,-0.108154296875,-0.000732421875,1.34765625
11.029369592666626,3.448486328125,-5.31005859375,-10.79559326171875,-0.085205078125,-0.16064453125,1.412109375
11.14048957824707,-29.38079833984375,9.26971435546875,-6.62994384765625,-0.05908203125,-0.166259765625,1.439697265625
11.252574920654297,9.37652587890625,12.6495361328125,-18.5089111328125,-0.068115234375,-0.011474609375,1.377685546875
11.364775896072388,6.40869140625,3.7994384765625,9.002685546875,-0.077880859375,-0.06640625,1.23583984375
11.480082035064697,-14.77813720703125,-6.378173828125,-8.6212158203125,-0.061767578125,0.054931640625,1.319580078125
11.592595338821411,9.857177734375,-10.38360595703125,7.87353515625,-0.091064453125,-0.140625,1.430908203125
11.713294982910156,-28.34320068359375,4.08172607421875,-16.8304443359375,-0.056640625,-0.053955078125,1.555908203125
11.821197509765625,7.4005126953125,-11.54327392578125,15.37322998046875,-0.1953125,0.018310546875,1.30810546875
11.92875361442566,-38.14697265625,-1.15966796875,3.85284423828125,-0.1181640625,-0.103515625,1.294921875
12.036096334457397,0.45013427734375,-8.8653564453125,6.561279296875,-0.124755859375,0.00634765625,1.3193359375
12.14387035369873,-4.5623779296875,-11.65008544921875,-1.01470947265625,-0.126708984375,0.018310546875,1.330322265625
12.251362085342407,1.64031982421875,-6.67572021484375,-4.26483154296875,-0.04931640625,-0.0205078125,1.5087890625
12.36268424987793,-22.9339599609375,7.83538818359375,-16.1285400390625,0.017333984375,-0.1796875,1.3486328125
12.470219850540161,-1.06048583984375,-32.23419189453125,-29.09088134765625,0.02734375,-0.0439453125,1.490966796875
12.577871084213257,5.523681640625,11.14654541015625,3.0975341796875,-0.00830078125,0.03369140625,1.30615234375
12.685335159301758,-11.8255615234375,5.67626953125,-3.662109375,-0.02294921875,0.07666015625,1.297607421875
12.793562173843384,7.69805908203125,-8.00323486328125,1.800537109375,0.0068359375,0.07080078125,1.36962890625
12.901057958602905,19.43206787109375,-5.2947998046875,-9.2010498046875,-0.00439453125,-0.02783203125,1.47216796875
13.00912857055664,-6.1492919921875,24.4598388671875,-6.5460205078125,-0.035400390625,-0.09033203125,1.34375
13.121359586715698,-14.97650146484375,-17.486572265625,3.33404541015625,-0.091064453125,0.017578125,1.37939453125
13.229236364364624,-17.06695556640625,-7.14874267578125,15.899658203125,-0.050537109375,-0.0283203125,1.27685546875
13.33686375617981,-13.06915283203125,-5.3253173828125,-0.48065185546875,0.00830078125,0.096923828125,1.307373046875
13.445928812026978,1.3275146484375,-12.0391845703125,-12.01629638671875,-0.026123046875,-0.007080078125,1.424072265625
13.554631471633911,-10.528564453125,2.105712890625,-11.02447509765625,-0.000732421875,0.01708984375,1.47509765625
13.66581654548645,15.70892333984375,-5.76019287109375,4.39453125,0.123046875,-0.108154296875,1.324951171875
13.77568531036377,-17.6849365234375,22.5372314453125,-10.0555419921875,0.076171875,-0.015869140625,1.312255859375
13.890448093414307,-5.5084228515625,-1.3580322265625,3.79180908203125,0.058837890625,0.04443359375,1.356689453125
13.998295068740845,2.57110595703125,-5.218505859375,8.0413818359375,-0.01611328125,-0.001953125,1.385009765625
14.10595965385437,-4.5318603515625,17.7764892578125,16.05224609375,-0.060791015625,-0.1591796875,1.383056640625
14.213399171829224,-3.0670166015625,1.99127197265625,13.4429931640625,-0.038330078125,-0.09033203125,1.287841796875
14.320762395858765,-12.5579833984375,-29.72412109375,-3.63922119140625,-0.00244140625,-0.065185546875,1.406982421875
14.428199529647827,2.37274169921875,-5.50079345703125,-2.105712890625,-0.052734375,0.061279296875,1.33544921875
14.536464214324951,-12.10784912109375,0.3814697265625,-19.4091796875,0.026123046875,-0.016845703125,1.37744140625
14.644607782363892,-9.40704345703125,5.4473876953125,-7.71331787109375,-0.0361328125,-0.02197265625,1.35791015625
14.752655744552612,-6.37054443359375,2.75421142578125,5.22613525390625,-0.00927734375,-0.0009765625,1.365966796875
14.860363483428955,-4.37164306640625,2.38800048828125,9.613037109375,0.05419921875,-0.064453125,1.37744140625
14.968064308166504,-10.32257080078125,-0.7476806640625,0.08392333984375,0.06396484375,-0.00048828125,1.376953125
15.075472116470337,-6.9427490234375,-4.14276123046875,-3.1890869140625,0.0224609375,0.010986328125,1.373291015625
15.183492183685303,-9.89532470703125,-3.204345703125,-4.669189453125,0.0048828125,-0.031982421875,1.365234375
15.291085720062256,-5.89752197265625,0.18310546875,1.15966796875,-0.00830078125,-0.00048828125,1.362548828125
15.398808002471924,-7.72857666015625,1.45721435546875,1.861572265625,0.009033203125,-0.02783203125,1.3740234375
15.506460666656494,-6.41632080078125,-0.274658203125,2.8839111328125,0.0029296875,-0.018310546875,1.358154296875
15.614225387573242,-5.8441162109375,-0.55694580078125,1.40380859375,0.028564453125,-0.014892578125,1.375732421875
15.721973896026611,-3.99017333984375,-0.03814697265625,1.5869140625,0.0146484375,-0.01416015625,1.361083984375
15.831251859664917,-5.88226318359375,-3.0364990234375,0.18310546875,0.002197265625,-0.01025390625,1.369140625
15.938899755477905,-6.3018798828125,-2.05230712890625,0.22125244140625,0.01318359375,-0.010498046875,1.37158203125
16.0467689037323,-7.02667236328125,-2.471923828125,1.16729736328125,0.00390625,-0.015380859375,1.371337890625
16.154207468032837,-6.4849853515625,-0.34332275390625,1.739501953125,0.0166015625,-0.015625,1.381591796875
16.262101411819458,-3.5858154296875,-0.45013427734375,3.89862060546875,0.009765625,-0.0107421875,1.363037109375
16.375224828720093,-4.730224609375,-0.51116943359375,1.3885498046875,0.0029296875,-0.01806640625,1.36279296875
16.482835054397583,-3.42559814453125,-1.15203857421875,2.2125244140625,0.02490234375,-0.01318359375,1.371826171875
16.590160369873047,-6.59942626953125,1.617431640625,-1.18255615234375,0.016845703125,0.00048828125,1.37060546875
16.697518587112427,-3.9215087890625,-1.52587890625,-1.64794921875,0.00634765625,-0.00732421875,1.384033203125
16.80588722229004,-4.730224609375,-1.1444091796875,0.34332275390625,0.009765625,-0.01318359375,1.371337890625
16.914288759231567,-7.14111328125,-1.36566162109375,-1.1749267578125,0.018798828125,-0.005859375,1.382568359375
17.021715879440308,-2.01416015625,-1.31988525390625,0.2288818359375,0.00732421875,-0.00634765625,1.3701171875
17.129470825195312,-3.8909912109375,-1.983642578125,0.66375732421875,0.015625,-0.007568359375,1.36474609375
